source,author,title,description,url,urlToImage,publishedAt,content,company,ticker
"{'id': None, 'name': 'StockNews.com'}",StockNews.com Staff,AVGO: 3 Large-Cap Tech Stocks with More Than 3% Dividend Yield - StockNews.com,"Broadcom Inc.(Nasdaq:AVGO) As technology stocks have driven the five month rally, most investors look at tech for growth. Some technology also provide income. Here are three: Broadcom (AVGO), International Business Machines (IBM), and HP (HPQ).",https://stocknews.com/news/avgo-ibm-hpq-3-large-cap-tech-stocks-with-more-than-3-dividend-yield/,https://stocknews.com/wp-content/uploads/2020/08/avgo-ibm-hpq-scaled.jpg,2020-08-18T15:21:00Z,,Broadcom,AVGO
"{'id': None, 'name': 'Motley Fool'}",newsfeedback@fool.com (Sean Williams),"Got $1,500? Here Are 3 of the Safest Stocks to Buy Now",These great companies haven't delivered a negative annual total return in over a decade.,https://www.fool.com/investing/2020/08/17/got-1500-here-are-3-of-the-safest-stocks-to-buy-no/,https://g.foolcdn.com/editorial/images/587998/woman-with-financial-newspaper-getty.jpg,2020-08-17T09:51:00Z,"Who needs amusement parks when you have the stock market to take you on a wild ride? The coronavirus disease 2019 (COVID-19) pandemic has led to unprecedented volatility this year, as measured by the… [+6538 chars]",Broadcom,AVGO
"{'id': None, 'name': 'StockNews.com'}",StockNews.com Staff,AVGO: 3 STRONG Tech Stocks With Dividends Yielding More Than 3% - StockNews.com,"Broadcom Inc.(Nasdaq:AVGO) Take advantage of the tech rally with these three dividend stocks: Broadcom (AVGO), United Microelectronics (UMC), and NVE (NVEC).",https://stocknews.com/news/avgo-umc-nvec-3-strong-tech-stocks-with-dividends-yielding-more-than-3/,https://stocknews.com/wp-content/uploads/2020/07/avgo-umc-nvec-scaled.jpg,2020-07-21T20:54:06Z,,Broadcom,AVGO
"{'id': None, 'name': 'Motley Fool'}","newsfeedback@fool.com (Nicholas Rossolillo, Anders Bylund, and Billy Duberstein)","Got $3,000 to Invest? These 3 Tech Dividend Stocks Could Make You a Fortune",A combination of dividend payments and growth can propel your portfolio higher.,https://www.fool.com/investing/2020/08/13/got-3000-to-invest-these-3-tech-dividend-stocks-co/,https://g.foolcdn.com/editorial/images/587822/gettyimages-1177116437.jpg,2020-08-13T13:15:00Z,"When it comes to high-yield dividends, technology often isn't the first place to look. But if a combination of growth, modest dividend income, and higher future dividend payout potential is what you'… [+6667 chars]",Broadcom,AVGO
"{'id': None, 'name': 'Yahoo Entertainment'}",Simply Wall St,What Does Broadcom's (NASDAQ:AVGO) CEO Pay Reveal?,"Hock Tan has been the CEO of Broadcom Inc. (NASDAQ:AVGO) since 2006, and this article will examine the executive's...",https://finance.yahoo.com/news/does-broadcoms-nasdaq-avgo-ceo-125818598.html,https://s.yimg.com/uu/api/res/1.2/RZdICdwZvK0yoJ3pBvrezg--~B/aD00MzI7dz0xMTk0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/90de6a8d90c78bab83054b6677342f72,2020-08-10T12:58:18Z,"Hock Tan has been the CEO of Broadcom Inc. (NASDAQ:AVGO) since 2006, and this article will examine the executive's compensation with respect to the overall performance of the company. This analysis w… [+3868 chars]",Broadcom,AVGO
"{'id': 'google-news', 'name': 'Google News'}",Catherine Shu,Chinese electric vehicle startup Xpeng closes a $500 million Series C+ round,"Xpeng Motors, the Chinese electric vehicle startup, has raised about $500 million in Series C+ funding from investors including Aspex, Coatue, Hillhouse Capital and Sequoia Capital China. Based in Guangzhou, Xpeng’s other backers include a roster of top Chine…",http://feedproxy.google.com/~r/Techcrunch/~3/vcNnTZgbFUw/,,2020-07-20T05:46:10Z,,Alibaba,BABA
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Rita Liao,China’s EV startup Xpeng pulls in $500 million Series C+,"Xpeng, an electric vehicle startup run by former Alibaba executive He Xiaopeng, said Monday it has raised around $500 million in a Series C+ round to further develop models tailored to China’s tech-savvy middle-class consumers. The announcement followed its S…",http://techcrunch.com/2020/07/19/china-ev-xpeng-500-million/,https://techcrunch.com/wp-content/uploads/2020/07/xpeng-e1595220945986.jpg?w=751,2020-07-20T05:10:36Z,"Xpeng, an electric vehicle startup run by former Alibaba executive He Xiaopeng, said Monday it has raised around $500 million in a Series C+ round to further develop models tailored to China’s tech-s… [+1786 chars]",Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Sophie Yu,Starbucks expands Chinese order services to multiple Alibaba apps - Reuters,"Chinese Starbucks customers can order the coffee chain's drinks on Alibaba's Taobao marketplace and mobile map apps, Reuters checks showed, in a sign the two companies may be expanding a partnership signed in 2018.",https://www.reuters.com/article/us-china-starbucks-idUSKCN24L1FJ,https://s3.reutersmedia.net/resources/r/?m=02&d=20200720&t=2&i=1526408181&w=1200&r=LYNXNPEG6J0U5,2020-07-20T12:23:00Z,"BEIJING/SHANGHAI (Reuters) - Chinese Starbucks customers can order the coffee chain’s drinks on Alibaba’s Taobao marketplace and mobile map apps, Reuters checks showed, in a sign the two companies ma… [+1739 chars]",Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,"Alibaba, Jack Ma summoned by Indian court - Reuters","An Indian court has summoned Alibaba and its founder Jack Ma in a case in which a former employee in India says he was wrongfully fired after objecting to what he saw as censorship and fake news on company apps, documents seen by Reuters showed. Emer McCarthy…",https://www.reuters.com/video/watch/idOVCOGC5T7,https://static.reuters.com/resources/r/?d=20200726&i=OVCOGC5T7&r=OVCOGC5T7&t=2,2020-07-26T16:09:11Z,"Posted 
An Indian court has summoned Alibaba and its founder Jack Ma in a case in which a former employee in India says he was wrongfully fired after objecting to what he saw as censorship and fake … [+77 chars]",Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,"Alibaba, Xiaomi to enter Hong Kong's stock market benchmark - Reuters","E-commerce conglomerate Alibaba <9988.HK> , handset maker Xiaomi <1810.HK> and WuXi Biologics <2269.HK> will enter Hong Kong's Hang Seng Index <.HSI> next month, the benchmark's publisher announced on Friday evening.",https://www.reuters.com/article/us-hongkong-markets-hang-seng-index-idUSKCN25A1DX,https://s4.reutersmedia.net/resources/r/?m=02&d=20200814&t=2&i=1529622245&w=1200&r=LYNXNPEG7D0QY,2020-08-14T11:02:00Z,"HONG KONG (Reuters) - E-commerce conglomerate Alibaba (9988.HK) (BABA.N), handset maker Xiaomi (1810.HK) and WuXi Biologics (2269.HK) will enter Hong Kong's Hang Seng Index .HSI next month, the bench… [+373 chars]",Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Alibaba-backed EV maker Xpeng raises $500 million - Reuters UK,"Chinese electric vehicle (EV) manufacturer Xpeng Motors, backed by Alibaba Group Holding Ltd , said on Monday it has raised around $500 million (399.20 million pounds) in the latest funding round.",https://uk.reuters.com/article/uk-xpeng-fundraising-electric-idUKKCN24L06C,https://s4.reutersmedia.net/resources/r/?m=02&d=20200720&t=2&i=1526352080&w=1200&r=LYNXNPEG6J02W,2020-07-20T02:06:00Z,"BEIJING/HONG KONG (Reuters) - Chinese electric vehicle (EV) manufacturer Xpeng Motors, backed by Alibaba Group Holding Ltd (BABA.N), said on Monday it has raised around $500 million (399.20 million p… [+1131 chars]",Alibaba,BABA
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Catherine Shu,"AutoX launches its RoboTaxi service in Shanghai, competing with Didi’s pilot program","Autonomous vehicle startup AutoX announced the public launch of of its self-driving taxi service in Shanghai today. Called simply RoboTaxi, AutoX’s offering already faces competition from Didi, China’s largest ride-hailing platform, which launched its own rob…",http://techcrunch.com/2020/08/16/autox-launches-its-robotaxi-service-in-shanghai-competing-with-didis-pilot-program/,https://techcrunch.com/wp-content/uploads/2020/08/WechatIMG20.jpeg?w=709,2020-08-17T06:38:55Z,"Autonomous vehicle startup AutoX announced the public launch of of its self-driving taxi service in Shanghai today. Called simply RoboTaxi, AutoXs offering already faces competition from Didi, Chinas… [+2806 chars]",Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Pei Li,"Alibaba Cloud helps Chinese students, foreign schools scale Great Firewall - Reuters India",China's Alibaba Group Holding Ltd is seizing on a new business opportunity thrown up by the novel coronavirus: helping foreign universities skirt China's stringent internet controls to keep classes going for their mainland Chinese students.,https://in.reuters.com/article/alibaba-cloud-vpn-idINKCN24P0VA,https://s2.reutersmedia.net/resources/r/?m=02&d=20200724&t=2&i=1526969438&w=1200&r=LYNXNPEG6N0MG,2020-07-24T08:48:00Z,HONG KONG (Reuters) - China’s Alibaba Group Holding Ltd is seizing on a new business opportunity thrown up by the novel coronavirus: helping foreign universities skirt China’s stringent internet cont… [+3502 chars],Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Pei Li,"Alibaba Cloud helps Chinese students, foreign schools scale Great Firewall - Reuters",China's Alibaba Group Holding Ltd is seizing on a new business opportunity thrown up by the novel coronavirus: helping foreign universities skirt China's stringent internet controls to keep classes going for their mainland Chinese students.,https://www.reuters.com/article/us-alibaba-cloud-vpn-idUSKCN24O356,https://s4.reutersmedia.net/resources/r/?m=02&d=20200723&t=2&i=1526922025&w=1200&r=LYNXNPEG6M1WY,2020-07-23T23:00:00Z,HONG KONG (Reuters) - China’s Alibaba Group Holding Ltd is seizing on a new business opportunity thrown up by the novel coronavirus: helping foreign universities skirt China’s stringent internet cont… [+3505 chars],Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,"Alibaba's Ant Group starts concurrent IPO process in Shanghai, Hong Kong - Reuters India","Ant Group, the fintech arm of Chinese e-commerce giant Alibaba, said on Monday that it had started the process of a concurrent initial public offering on Shanghai's Nasdaq-style Star Market and the Hong Kong Stock Exchange.",https://in.reuters.com/article/us-ant-financial-ipo-idINKCN24L0ZO,https://s4.reutersmedia.net/resources/r/?m=02&d=20200720&t=2&i=1526388272&w=1200&r=LYNXNPEG6J0JV,2020-07-20T09:33:00Z,"HONG KONG (Reuters) - Ant Group, the fintech arm of Chinese e-commerce giant Alibaba, said on Monday that it had started the process of a concurrent initial public offering on Shanghai’s Nasdaq-style… [+441 chars]",Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Scott Murdoch,Alibaba Health raises $1.3 billion in Hong Kong's biggest secondary share sale in five years - Reuters UK,"Chinese healthcare services firm Alibaba Health Information Technology has raised nearly $1.3 billion (994.64 million pounds) in Hong Kong's largest follow-on share sale in five years, according a statement from the company on Wednesday.",https://uk.reuters.com/article/uk-alibabahealth-raising-idUKKCN25102T,https://s2.reutersmedia.net/resources/r/?m=02&d=20200805&t=2&i=1528377158&w=1200&r=LYNXNPEG7401F,2020-08-05T01:03:00Z,HONG KONG (Reuters) - Chinese healthcare services firm Alibaba Health Information Technology has raised nearly $1.3 billion (994.64 million pounds) in Hong Kong’s largest follow-on share sale in five… [+982 chars],Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Chinese EV maker Xpeng files for U.S. listing after rival surges - Reuters,"Chinese electric vehicle (EV) maker Xpeng Inc, backed by Alibaba and Xiaomi Corp <1810.HK>, has filed to list its shares in New York, seeking to ride enthusiasm for EVs even as U.S.-China relations are strained.",https://www.reuters.com/article/us-xpeng-ipo-idUSKCN25409V,https://s2.reutersmedia.net/resources/r/?m=02&d=20200808&t=2&i=1528854865&w=1200&r=LYNXNPEG7706F,2020-08-08T07:07:00Z,"BEIJING (Reuters) - Chinese electric vehicle (EV) maker Xpeng Inc, backed by Alibaba (BABA.N) and Xiaomi Corp (1810.HK), has filed to list its shares in New York, seeking to ride enthusiasm for EVs e… [+1442 chars]",Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Chinese EV maker Xpeng files for U.S. listing after rival surges - Reuters UK,"Chinese electric vehicle (EV) maker Xpeng Inc, backed by Alibaba and Xiaomi Corp <1810.HK>, has filed to list its shares in New York, seeking to ride enthusiasm for EVs even as U.S.-China relations are strained.",https://uk.reuters.com/article/us-xpeng-ipo-idUKKCN25409V,https://s2.reutersmedia.net/resources/r/?m=02&d=20200808&t=2&i=1528854865&w=1200&r=LYNXNPEG7706F,2020-08-08T07:10:00Z,"BEIJING (Reuters) - Chinese electric vehicle (EV) maker Xpeng Inc, backed by Alibaba (BABA.N) and Xiaomi Corp (1810.HK), has filed to list its shares in New York, seeking to ride enthusiasm for EVs e… [+1442 chars]",Alibaba,BABA
"{'id': 'reuters', 'name': 'Reuters'}",Scott Murdoch,Alibaba Health raises $1.3 billion in HK's biggest secondary share sale in 5 years - Reuters India,"Alibaba Health Information Technology has raised nearly $1.3 billion in Hong Kong's largest follow-on share sale since 2015, and industry experts say this could prompt more firms to tap investors for cash in the Asian financial hub.",https://in.reuters.com/article/alibabahealth-raising-idINKCN2510IO,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-08-05T05:37:00Z,"HONG KONG (Reuters) - Alibaba Health Information Technology has raised nearly $1.3 billion in Hong Kong’s largest follow-on share sale since 2015, and industry experts say this could prompt more firm… [+1711 chars]",Alibaba,BABA
